78561
绝地求生,473,10,4598344,,6830,28839,自定义接着整，开心么老铁,2.8,"Lv.32,66.5%",4509,哇大晨,,2018-10-14 18:20:49,1,NO.231,42,8702
绝地求生,--,10,4088559,,2788,31390,ღ小哥哥上车嘛 人美声甜脾气爆☁,2.8,"Lv.34,14.2%",1315,i甜甜的小茉o,,2018-10-14 21:45:00,1,,46,
绝地求生,--,10,5612511,,0,27401,【Xy】声优小甜甜,2.8,"Lv.24,89.1%",228,可爱甜呐,,2018-10-14 22:37:55,1,,0,
绝地求生,448,10,4662094,,4056,27779,小艺：声音与技术并存的girl,2.8,"Lv.44,54.3%",32656,小艺mia,,2018-10-14 18:57:02,1,NO.144,7,72696
绝地求生,456,10,5589963,,132,16164,"新主播,求关注 5589963",2.7,"Lv.23,14.1%",4149,头铁小小y,,2018-10-14 22:04:09,1,,2,8184
绝地求生,436,10,4362003,,2.3万,0,FPP-全自动6倍战神，百米之内不留活口,2.7,"Lv.35,65.6%",16761,MVPSSSSS,,2018-10-14 06:26:16,2,,22,65356
绝地求生,--,10,4434280,,356,27654,对不起，忘了跟你自我介绍了，,2.7,"Lv.23,57.2%",2385,Mois月亮,,2018-10-14 19:16:35,1,,1,
绝地求生,--,10,1189098,,3996,28656,【Eiko帽帽】人刚呲水枪 表情帝美帽,2.7,"Lv.32,17.7%",7071,Gs丷Eiko帽帽,,2018-10-14 19:27:46,1,,28,
绝地求生,500+,10,4468297,,0,0,咦，小可爱你哪里跑？,2.7,"Lv.32,67.9%",9251,沫里的春天,,2018-10-14 20:03:55,2,NO.500,0,9876
绝地求生,--,10,823585,,3805,26254,印度洋以东最强4倍压枪怪！,2.7,"Lv.39,12.9%",21276,神卡丶,,2018-10-14 22:22:39,1,,5,
绝地求生,--,10,2388962,,1899,24372,又是元气满满的一天✧(≖ ◡ ≖✿),2.7,"Lv.34,58.8%",5580,渝万丶时七,,2018-10-14 18:43:26,1,,7,
绝地求生,368,10,4615502,,8816,26207,团子:绝地恐怖游戏,2.6,"Lv.33,46.2%",4644,一条小团团OvO,,2018-10-14 21:29:50,1,NO.229,49,4644
绝地求生,500+,10,572581,,23.7万,27489,【EOP】小安的幸福直播间,2.6,"Lv.46,87.6%",204117,小安noah2tap,lWAoe5aDGwvr,2018-10-14 19:02:41,2,,1838,508441
绝地求生,351,10,4368318,,105,0,我觉得小也的AK很强,2.6,"Lv.26,25.7%",2417,小也16岁,,2018-10-14 10:52:19,2,NO.312,1,1487
绝地求生,--,10,600389,,21.0万,26037,声优优雅♥：许久不见,2.6,"Lv.39,21.4%",13444,优雅Coser,,2018-10-14 21:11:55,1,,39,
绝地求生,--,10,6655,,7.0万,26564,钢之魂！！！,2.6,"Lv.44,35.9%",82501,ywwuyi,,2018-10-14 22:12:57,1,,142,
绝地求生,500+,10,1305436,,1.7万,0,♡欣酱：网瘾少女♡,2.6,"Lv.43,74.7%",12268,欣酱c,,2018-10-14 20:11:17,2,NO.211,345,68851
绝地求生,--,10,3684965,,2656,25951,钢铁直女了解一下~,2.6,"Lv.35,12.6%",9511,雅雯Wendy,,2018-10-14 16:24:25,1,,7,
